prompt_id,prompt_uid,image_path,prompt_status,image_status,qc_status,intended_score_band,intended_coarse_class,intended_representative_score,reviewed_score_band,reviewed_coarse_class,final_score_band,final_coarse_class,training_score_band,training_coarse_class,training_representative_score,training_label_source,prompt_title,prompt_model,band_spec_file,qc_notes,damage_profile_primary,damage_profile_secondary,damage_location_primary,box_form_factor,box_pattern,label_presence,tape_profile,background_context,camera_angle,lighting_style,preprocessing_profile
799,v2_prompt_000004,images/v2_prompt_000004.png,approved,generated,accepted_as_labeled,0-10,intact,5,0-10,intact,0-10,intact,0-10,intact,5,intended_reviewed_match,0-10 hard intact near damage context,v2_real_failure_targeted,00-10-intact.md,V2 scale QC round 1: realistic image and label matches visible severity,visually_intact,none,front_bottom_left_corner,medium_standard,recycled_patchwork_cardboard,multiple_small_stickers,single_center_tape,warehouse_floor,high_three_quarter_right,dim_ambient,rgb_resize_384
800,v2_prompt_000005,images/v2_prompt_000005.png,approved,generated,accepted_as_labeled,0-10,intact,5,0-10,intact,0-10,intact,0-10,intact,5,intended_reviewed_match,0-10 hard intact tape label clutter,v2_real_failure_targeted,00-10-intact.md,V2 scale QC round 1: realistic image and label matches visible severity,visually_intact,tiny_handling_scuffs,front_top_left_corner,flat_mailer_box,shipping_label_patch,multiple_small_stickers,old_peeling_tape,warehouse_floor,high_three_quarter_right,harsh_side_shadow,rgb_resize_384
801,v2_prompt_000006,images/v2_prompt_000006.png,approved,generated,accepted_as_labeled,0-10,intact,5,0-10,intact,0-10,intact,0-10,intact,5,intended_reviewed_match,0-10 hard intact near damage context,v2_real_failure_targeted,00-10-intact.md,V2 scale QC round 1: realistic image and label matches visible severity,visually_intact,tiny_handling_scuffs,front_top_left_corner,flat_mailer_box,tape_heavy_plain,barcode_label_only,reinforced_edge_tape,van_cargo_area,high_three_quarter_right,mixed_indoor,rgb_resize_384
802,v2_prompt_000007,images/v2_prompt_000007.png,approved,generated,accepted_as_labeled,0-10,intact,5,0-10,intact,0-10,intact,0-10,intact,5,intended_reviewed_match,0-10 hard intact tape label clutter,v2_real_failure_targeted,00-10-intact.md,V2 scale QC round 1: realistic image and label matches visible severity,visually_intact,tiny_handling_scuffs,front_bottom_right_corner,flat_mailer_box,shipping_label_patch,small_shipping_label,old_peeling_tape,packing_station,high_three_quarter_left,cool_fluorescent,rgb_resize_384
803,v2_prompt_000008,images/v2_prompt_000008.png,approved,generated,accepted_as_labeled,0-10,intact,5,0-10,intact,0-10,intact,0-10,intact,5,intended_reviewed_match,0-10 hard intact near damage context,v2_real_failure_targeted,00-10-intact.md,V2 scale QC round 1: realistic image and label matches visible severity,visually_intact,none,top_flap_edge,medium_standard,shipping_label_patch,barcode_label_only,single_center_tape,van_cargo_area,high_three_quarter_right,dim_ambient,rgb_resize_384
804,v2_prompt_000009,images/v2_prompt_000009.png,approved,generated,accepted_as_labeled,11-20,minor,15,11-20,minor,11-20,minor,11-20,minor,15,intended_reviewed_match,11-20 flat taped mailer subtle damage,v2_real_failure_targeted,11-20-minor-low.md,V2 scale QC round 1: realistic image and label matches visible severity,small_face_dent,tiny_handling_scuffs,front_face_center,flat_mailer_box,recycled_patchwork_cardboard,barcode_label_only,reinforced_edge_tape,outdoor_doorstep,top_down,mixed_indoor,rgb_resize_384
805,v2_prompt_000010,images/v2_prompt_000010.png,approved,generated,accepted_as_labeled,11-20,minor,15,11-20,minor,11-20,minor,11-20,minor,15,intended_reviewed_match,11-20 minor low contrast real recall,v2_real_failure_targeted,11-20-minor-low.md,V2 scale QC round 1: realistic image and label matches visible severity,small_face_dent,light_crease_cluster,front_face_center,flat_mailer_box,tape_heavy_plain,barcode_label_only,reinforced_edge_tape,delivery_sorting_table,high_three_quarter_left,mixed_indoor,rgb_resize_384
806,v2_prompt_000011,images/v2_prompt_000011.png,approved,generated,accepted_as_labeled,11-20,minor,15,11-20,minor,11-20,minor,11-20,minor,15,intended_reviewed_match,11-20 minor moderate boundary edge split,v2_real_failure_targeted,11-20-minor-low.md,V2 scale QC round 1: realistic image and label matches visible severity,small_face_dent,light_crease_cluster,right_side_panel,medium_standard,plain_brown,small_shipping_label,single_center_tape,delivery_sorting_table,bottom_edge_low,harsh_side_shadow,rgb_resize_384
807,v2_prompt_000012,images/v2_prompt_000012.png,approved,generated,accepted_as_labeled,11-20,minor,15,11-20,minor,11-20,minor,11-20,minor,15,intended_reviewed_match,11-20 compression shadow occlusion,v2_real_failure_targeted,11-20-minor-low.md,V2 scale QC round 1: realistic image and label matches visible severity,light_edge_crease,light_crease_cluster,top_flap_edge,medium_standard,plain_brown,barcode_label_only,reinforced_edge_tape,packing_station,low_angle_front,harsh_side_shadow,rgb_resize_384
808,v2_prompt_000013,images/v2_prompt_000013.png,approved,generated,accepted_as_labeled,11-20,minor,15,11-20,minor,11-20,minor,11-20,minor,15,intended_reviewed_match,11-20 flat taped mailer subtle damage,v2_real_failure_targeted,11-20-minor-low.md,V2 scale QC round 1: realistic image and label matches visible severity,light_edge_crease,tiny_handling_scuffs,front_top_left_corner,long_rectangular,recycled_patchwork_cardboard,small_shipping_label,single_center_tape,outdoor_doorstep,high_three_quarter_right,soft_even,rgb_resize_384
809,v2_prompt_000014,images/v2_prompt_000014.png,approved,generated,accepted_as_labeled,11-20,minor,15,11-20,minor,11-20,minor,11-20,minor,15,intended_reviewed_match,11-20 minor low contrast real recall,v2_real_failure_targeted,11-20-minor-low.md,V2 scale QC round 1: realistic image and label matches visible severity,light_edge_crease,light_crease_cluster,top_flap_edge,medium_standard,plain_brown,small_shipping_label,single_center_tape,outdoor_doorstep,high_three_quarter_left,dim_ambient,rgb_resize_384
810,v2_prompt_000015,images/v2_prompt_000015.png,approved,generated,accepted_relabel,11-20,minor,15,21-30,minor,21-30,minor,21-30,minor,25,final_relabel,11-20 minor moderate boundary edge split,v2_real_failure_targeted,11-20-minor-low.md,V2 scale QC round 1: relabeled from 11-20 to 21-30; edge/corner crease is more clearly established than low-minor,light_edge_crease,light_crease_cluster,right_side_panel,long_rectangular,recycled_patchwork_cardboard,small_shipping_label,single_center_tape,delivery_sorting_table,bottom_edge_low,harsh_side_shadow,rgb_resize_384
811,v2_prompt_000016,images/v2_prompt_000016.png,approved,generated,accepted_as_labeled,11-20,minor,15,11-20,minor,11-20,minor,11-20,minor,15,intended_reviewed_match,11-20 compression shadow occlusion,v2_real_failure_targeted,11-20-minor-low.md,V2 scale QC round 1: realistic image and label matches visible severity,light_edge_crease,small_stain_patch,front_top_right_corner,long_rectangular,shipping_label_patch,small_shipping_label,cross_tape,packing_station,slightly_top_down,backlit_but_readable,rgb_resize_384
812,v2_prompt_000017,images/v2_prompt_000017.png,approved,generated,accepted_as_labeled,11-20,minor,15,11-20,minor,11-20,minor,11-20,minor,15,intended_reviewed_match,11-20 flat taped mailer subtle damage,v2_real_failure_targeted,11-20-minor-low.md,V2 scale QC round 1: realistic image and label matches visible severity,small_face_dent,tiny_handling_scuffs,front_face_center,long_rectangular,recycled_patchwork_cardboard,barcode_label_only,reinforced_edge_tape,warehouse_floor,high_three_quarter_right,mixed_indoor,rgb_resize_384
813,v2_prompt_000018,images/v2_prompt_000018.png,approved,generated,accepted_as_labeled,11-20,minor,15,11-20,minor,11-20,minor,11-20,minor,15,intended_reviewed_match,11-20 minor low contrast real recall,v2_real_failure_targeted,11-20-minor-low.md,V2 scale QC round 1: realistic image and label matches visible severity,light_edge_crease,tiny_handling_scuffs,top_flap_edge,medium_standard,plain_brown,barcode_label_only,single_center_tape,delivery_sorting_table,slightly_top_down,soft_even,rgb_resize_384
814,v2_prompt_000019,images/v2_prompt_000019.png,approved,generated,accepted_as_labeled,11-20,minor,15,11-20,minor,11-20,minor,11-20,minor,15,intended_reviewed_match,11-20 minor moderate boundary edge split,v2_real_failure_targeted,11-20-minor-low.md,V2 scale QC round 1: realistic image and label matches visible severity,light_corner_softening,light_crease_cluster,front_bottom_right_corner,medium_standard,plain_brown,small_shipping_label,old_peeling_tape,van_cargo_area,bottom_edge_low,harsh_side_shadow,rgb_resize_384
815,v2_prompt_000020,images/v2_prompt_000020.png,approved,generated,accepted_as_labeled,11-20,minor,15,11-20,minor,11-20,minor,11-20,minor,15,intended_reviewed_match,11-20 compression shadow occlusion,v2_real_failure_targeted,11-20-minor-low.md,V2 scale QC round 1: realistic image and label matches visible severity,light_edge_crease,small_stain_patch,left_side_panel,medium_standard,tape_heavy_plain,barcode_label_only,cross_tape,packing_station,low_angle_front,dim_ambient,rgb_resize_384
816,v2_prompt_000021,images/v2_prompt_000021.png,approved,generated,accepted_as_labeled,11-20,minor,15,11-20,minor,11-20,minor,11-20,minor,15,intended_reviewed_match,11-20 flat taped mailer subtle damage,v2_real_failure_targeted,11-20-minor-low.md,V2 scale QC round 1: realistic image and label matches visible severity,small_face_dent,light_crease_cluster,front_face_center,flat_mailer_box,shipping_label_patch,barcode_label_only,single_center_tape,outdoor_doorstep,high_three_quarter_right,mixed_indoor,rgb_resize_384
817,v2_prompt_000022,images/v2_prompt_000022.png,approved,generated,accepted_as_labeled,11-20,minor,15,11-20,minor,11-20,minor,11-20,minor,15,intended_reviewed_match,11-20 minor low contrast real recall,v2_real_failure_targeted,11-20-minor-low.md,V2 scale QC round 1: realistic image and label matches visible severity,small_face_dent,light_crease_cluster,front_face_center,long_rectangular,plain_brown,small_shipping_label,reinforced_edge_tape,delivery_sorting_table,high_three_quarter_left,soft_even,rgb_resize_384
818,v2_prompt_000023,images/v2_prompt_000023.png,approved,generated,accepted_as_labeled,11-20,minor,15,11-20,minor,11-20,minor,11-20,minor,15,intended_reviewed_match,11-20 minor moderate boundary edge split,v2_real_failure_targeted,11-20-minor-low.md,V2 scale QC round 1: realistic image and label matches visible severity,light_edge_crease,light_crease_cluster,right_side_panel,long_rectangular,recycled_patchwork_cardboard,small_shipping_label,reinforced_edge_tape,delivery_sorting_table,side_profile_right,cool_fluorescent,rgb_resize_384
819,v2_prompt_000024,images/v2_prompt_000024.png,approved,generated,accepted_as_labeled,11-20,minor,15,11-20,minor,11-20,minor,11-20,minor,15,intended_reviewed_match,11-20 compression shadow occlusion,v2_real_failure_targeted,11-20-minor-low.md,V2 scale QC round 1: realistic image and label matches visible severity,light_edge_crease,tiny_handling_scuffs,front_top_right_corner,flat_mailer_box,plain_brown,no_visible_label,cross_tape,warehouse_floor,slightly_top_down,dim_ambient,rgb_resize_384
820,v2_prompt_000025,images/v2_prompt_000025.png,approved,generated,accepted_as_labeled,21-30,minor,25,21-30,minor,21-30,minor,21-30,minor,25,intended_reviewed_match,21-30 flat taped mailer subtle damage,v2_real_failure_targeted,21-30-minor-mid.md,V2 scale QC round 1: realistic image and label matches visible severity,face_dent_with_crease,light_crease_cluster,front_face_center,long_rectangular,shipping_label_patch,barcode_label_only,reinforced_edge_tape,warehouse_floor,high_three_quarter_left,soft_even,rgb_resize_384
821,v2_prompt_000026,images/v2_prompt_000026.png,approved,generated,accepted_as_labeled,21-30,minor,25,21-30,minor,21-30,minor,21-30,minor,25,intended_reviewed_match,21-30 minor low contrast real recall,v2_real_failure_targeted,21-30-minor-mid.md,V2 scale QC round 1: realistic image and label matches visible severity,clear_corner_crease,light_crease_cluster,front_top_left_corner,medium_standard,plain_brown,no_visible_label,old_peeling_tape,warehouse_floor,high_three_quarter_left,soft_even,rgb_resize_384
822,v2_prompt_000027,images/v2_prompt_000027.png,approved,generated,accepted_as_labeled,21-30,minor,25,21-30,minor,21-30,minor,21-30,minor,25,intended_reviewed_match,21-30 minor moderate boundary edge split,v2_real_failure_targeted,21-30-minor-mid.md,V2 scale QC round 1: realistic image and label matches visible severity,clear_corner_crease,light_crease_cluster,front_bottom_right_corner,flat_mailer_box,tape_heavy_plain,no_visible_label,reinforced_edge_tape,warehouse_floor,bottom_edge_low,cool_fluorescent,rgb_resize_384
823,v2_prompt_000028,images/v2_prompt_000028.png,approved,generated,accepted_as_labeled,21-30,minor,25,21-30,minor,21-30,minor,21-30,minor,25,intended_reviewed_match,21-30 compression shadow occlusion,v2_real_failure_targeted,21-30-minor-mid.md,V2 scale QC round 1: realistic image and label matches visible severity,face_dent_with_crease,tiny_handling_scuffs,right_side_panel,long_rectangular,tape_heavy_plain,barcode_label_only,cross_tape,delivery_sorting_table,low_angle_front,dim_ambient,rgb_resize_384
824,v2_prompt_000029,images/v2_prompt_000029.png,approved,generated,accepted_as_labeled,21-30,minor,25,21-30,minor,21-30,minor,21-30,minor,25,intended_reviewed_match,21-30 flat taped mailer subtle damage,v2_real_failure_targeted,21-30-minor-mid.md,V2 scale QC round 1: realistic image and label matches visible severity,face_dent_with_crease,light_crease_cluster,front_face_center,flat_mailer_box,tape_heavy_plain,small_shipping_label,old_peeling_tape,warehouse_floor,high_three_quarter_right,soft_even,rgb_resize_384
825,v2_prompt_000030,images/v2_prompt_000030.png,approved,generated,accepted_as_labeled,21-30,minor,25,21-30,minor,21-30,minor,21-30,minor,25,intended_reviewed_match,21-30 minor low contrast real recall,v2_real_failure_targeted,21-30-minor-mid.md,V2 scale QC round 1: realistic image and label matches visible severity,clear_corner_crease,tiny_handling_scuffs,front_top_left_corner,flat_mailer_box,plain_brown,barcode_label_only,reinforced_edge_tape,warehouse_floor,slightly_top_down,dim_ambient,rgb_resize_384
826,v2_prompt_000031,images/v2_prompt_000031.png,approved,generated,accepted_as_labeled,21-30,minor,25,21-30,minor,21-30,minor,21-30,minor,25,intended_reviewed_match,21-30 minor moderate boundary edge split,v2_real_failure_targeted,21-30-minor-mid.md,V2 scale QC round 1: realistic image and label matches visible severity,face_dent_with_crease,light_crease_cluster,right_side_panel,medium_standard,tape_heavy_plain,no_visible_label,reinforced_edge_tape,van_cargo_area,side_profile_right,cool_fluorescent,rgb_resize_384
827,v2_prompt_000032,images/v2_prompt_000032.png,approved,generated,accepted_as_labeled,21-30,minor,25,21-30,minor,21-30,minor,21-30,minor,25,intended_reviewed_match,21-30 compression shadow occlusion,v2_real_failure_targeted,21-30-minor-mid.md,V2 scale QC round 1: realistic image and label matches visible severity,face_dent_with_crease,small_stain_patch,front_face_center,flat_mailer_box,plain_brown,no_visible_label,reinforced_edge_tape,packing_station,high_three_quarter_left,dim_ambient,rgb_resize_384
828,v2_prompt_000033,images/v2_prompt_000033.png,approved,generated,accepted_as_labeled,21-30,minor,25,21-30,minor,21-30,minor,21-30,minor,25,intended_reviewed_match,21-30 flat taped mailer subtle damage,v2_real_failure_targeted,21-30-minor-mid.md,V2 scale QC round 1: realistic image and label matches visible severity,face_dent_with_crease,light_crease_cluster,front_face_center,flat_mailer_box,shipping_label_patch,barcode_label_only,old_peeling_tape,warehouse_floor,top_down,soft_even,rgb_resize_384
829,v2_prompt_000034,images/v2_prompt_000034.png,approved,generated,accepted_as_labeled,21-30,minor,25,21-30,minor,21-30,minor,21-30,minor,25,intended_reviewed_match,21-30 minor low contrast real recall,v2_real_failure_targeted,21-30-minor-mid.md,V2 scale QC round 1: realistic image and label matches visible severity,face_dent_with_crease,tiny_handling_scuffs,front_face_center,long_rectangular,shipping_label_patch,no_visible_label,old_peeling_tape,warehouse_floor,high_three_quarter_right,mixed_indoor,rgb_resize_384
830,v2_prompt_000035,images/v2_prompt_000035.png,approved,generated,accepted_as_labeled,21-30,minor,25,21-30,minor,21-30,minor,21-30,minor,25,intended_reviewed_match,21-30 minor moderate boundary edge split,v2_real_failure_targeted,21-30-minor-mid.md,V2 scale QC round 1: realistic image and label matches visible severity,small_corner_fray,light_crease_cluster,front_bottom_right_corner,long_rectangular,tape_heavy_plain,small_shipping_label,reinforced_edge_tape,van_cargo_area,bottom_edge_low,soft_even,rgb_resize_384
831,v2_prompt_000036,images/v2_prompt_000036.png,approved,generated,accepted_as_labeled,21-30,minor,25,21-30,minor,21-30,minor,21-30,minor,25,intended_reviewed_match,21-30 compression shadow occlusion,v2_real_failure_targeted,21-30-minor-mid.md,V2 scale QC round 1: realistic image and label matches visible severity,face_dent_with_crease,small_stain_patch,front_face_center,long_rectangular,plain_brown,barcode_label_only,cross_tape,warehouse_floor,slightly_top_down,harsh_side_shadow,rgb_resize_384
832,v2_prompt_000037,images/v2_prompt_000037.png,approved,generated,accepted_as_labeled,21-30,minor,25,21-30,minor,21-30,minor,21-30,minor,25,intended_reviewed_match,21-30 flat taped mailer subtle damage,v2_real_failure_targeted,21-30-minor-mid.md,V2 scale QC round 1: realistic image and label matches visible severity,clear_corner_crease,minor_tape_peel,front_top_left_corner,flat_mailer_box,tape_heavy_plain,small_shipping_label,old_peeling_tape,warehouse_floor,high_three_quarter_right,soft_even,rgb_resize_384
833,v2_prompt_000038,images/v2_prompt_000038.png,approved,generated,accepted_as_labeled,21-30,minor,25,21-30,minor,21-30,minor,21-30,minor,25,intended_reviewed_match,21-30 minor low contrast real recall,v2_real_failure_targeted,21-30-minor-mid.md,V2 scale QC round 1: realistic image and label matches visible severity,clear_corner_crease,tiny_handling_scuffs,front_top_right_corner,long_rectangular,plain_brown,no_visible_label,old_peeling_tape,delivery_sorting_table,high_three_quarter_right,dim_ambient,rgb_resize_384
